AccountCode,Description,SubTotal,TotalTax,TotalAmount,Date,DueDate,Status,Type,CurrencyCode,InvoiceID
004,self,1971.5,0.0,1971.5,2018-12-12,2019-01-11,PAID,ACCREC,GBP,d67ca247-af7f-4ab9-b916-d47202e3f585
004,self,1273.9,0.0,1273.9,2018-12-13,2019-01-12,PAID,ACCREC,GBP,57b0848d-025a-43a3-99d8-049b5b379a1d
004,self,1443.0,0.0,1443.0,2018-12-13,2019-01-12,PAID,ACCREC,GBP,e7dddec0-558d-454e-ab14-e2b3590e3ff0
472-5,Milk,1.25,0.0,1.25,2019-01-04,2019-01-08,PAID,ACCPAY,GBP,8bf97f58-a677-4ea0-a5c9-95b3c11f1915
433-4,insurance ,42.38,0.0,42.38,2018-12-23,2019-01-23,PAID,ACCPAY,GBP,be9e0d82-60d6-4245-a19e-bd26be5130f0
433-4,insurance ,42.38,0.0,42.38,2018-11-23,2019-01-09,PAID,ACCPAY,GBP,a1641c5b-08d6-40bb-89d9-c914f0574296
463,Emails,122.1,0.0,122.1,2018-12-31,2019-01-08,PAID,ACCPAY,GBP,4fc924f2-f88a-420a-a809-fc78ada8456b
408-1,Cleaning,300.0,0.0,300.0,2019-01-03,2019-01-08,PAID,ACCPAY,GBP,80215851-afd5-4737-b29c-73b57ec697a1
004,self,2097.5,0.0,2097.5,2018-12-14,2019-01-13,PAID,ACCREC,GBP,73ae8fd2-df52-455f-b84e-1494556b6685
004,self,1705.0,0.0,1705.0,2018-12-14,2019-01-13,PAID,ACCREC,GBP,0a1a69d9-68a4-4068-ba6d-74e4dd7b24c5
472-6,Stamps,27.84,0.0,27.84,2019-01-07,2019-01-08,PAID,ACCPAY,GBP,d679ed7c-12bb-449e-8867-33c6e6424f8b
902,Natwest Mortgage,1131.93,0.0,1131.93,2019-01-01,2019-02-01,PAID,ACCPAY,GBP,0fcfa21a-2e83-430a-835a-b83787a49570
901,Natwest Loan,354.9,0.0,354.9,2019-01-01,2019-02-01,PAID,ACCPAY,GBP,adbaabf9-693e-41e8-8784-eb792b6ad26a
002,pmi,902.0,0.0,902.0,2018-12-15,2019-01-14,PAID,ACCREC,GBP,3f31424e-03fa-4485-aec5-755bd2222e4e
004,self,975.0,0.0,975.0,2018-12-15,2019-01-14,PAID,ACCREC,GBP,d0ed860a-a849-445e-9d85-f805068c8e05
008,vouchers,1800.5,0.0,1800.5,2018-12-17,2019-01-16,PAID,ACCREC,GBP,eb00633c-7d53-4fa1-b1d3-1f50624e2dd6
433-5,Richard Business insurance,7.08,0.0,7.08,2019-01-01,2019-02-01,PAID,ACCPAY,GBP,6a3aacc5-e614-4337-8e2b-a703764db530
465,Business rates,431.0,0.0,431.0,2019-01-08,2019-02-06,PAID,ACCPAY,GBP,cfd35742-17d2-4d72-9405-a8892df6e914
400-6,Mailchimp,147.94,0.0,147.94,2018-12-27,2019-01-09,PAID,ACCPAY,GBP,403eef61-09b5-48f1-a37a-aed7aa558e0e
150,Katie B Pay Dec 2018,601.5,0.0,601.5,2018-12-31,2019-01-09,PAID,ACCPAY,GBP,e48979e7-8548-41c2-b805-c7864cae0efc
150,Andrew D Pay Dec 2018,130.8,0.0,130.8,2018-12-31,2019-01-09,PAID,ACCPAY,GBP,67bf4fb9-e1ab-47f8-a04a-d358b2146869
413-2,Hand Dynamometer,3.59,0.0,3.59,2019-01-20,2019-01-09,PAID,ACCPAY,GBP,f0d34d6a-80a2-4dea-ba91-f83b48ff8bc9
463,Practice pal fees ,587.51,0.0,587.51,2019-01-02,2019-01-09,PAID,ACCPAY,GBP,74a08d6d-76d3-4eac-ad29-5c8ffc90bb25
445,Moulton Gas,162.14,0.0,162.14,2018-12-18,2019-01-09,PAID,ACCPAY,GBP,35fa53b2-8a2a-4907-9eea-70900f09a9ae
401,accountant fees,892.8,0.0,892.8,2019-01-01,2019-02-01,PAID,ACCPAY,GBP,69dfea9b-9ddc-4c45-bcf8-f4b65558231e
472-5,Milk,1.52,0.0,1.52,2019-01-08,2019-01-08,PAID,ACCPAY,GBP,0ae8aa2a-9be3-4256-810f-6cc6f79aefe5
004,self,2551.0,0.0,2551.0,2018-12-18,2019-01-17,PAID,ACCREC,GBP,dcc7487f-0677-4d51-b7bb-512b56e125a0
461-1,Diary & Pen,12.0,0.0,12.0,2018-12-15,2018-12-18,PAID,ACCPAY,GBP,4139700a-d28d-445e-b13c-2f9b9614e6d7
463,Domain renewal Invoice 0180616,4.5,0.0,4.5,2019-01-10,2019-02-10,PAID,ACCPAY,GBP,35d94b0c-7d1b-4970-aa7c-71fd26c5b426
445,Wootton Gas,87.43,0.0,87.43,2018-11-10,2018-11-14,PAID,ACCPAY,GBP,5c8bb1c1-92c5-4546-84f3-d5edc19d04f3
108,Injection prescription,12.0,0.0,12.0,2018-11-27,2018-12-06,VOIDED,ACCPAY,GBP,d1a299ba-705f-4b46-a65e-77cd3456666a
472-5,Milk & Juice ,4.92,0.0,4.92,2018-11-29,2018-12-06,VOIDED,ACCPAY,GBP,e51b235c-1bbe-4563-95ff-5df6e157cd93
485,Richard CSP Membership,30.44,0.0,30.44,2018-12-01,2019-01-01,PAID,ACCPAY,GBP,976ced46-5ca1-4f31-88f1-dc08e7811604
004,self,2061.5,0.0,2061.5,2018-12-19,2019-01-18,PAID,ACCREC,GBP,d17893f8-acb6-4a4f-b55c-2f3bef9b106e
004,self,2063.5,0.0,2063.5,2018-12-19,2019-01-18,PAID,ACCREC,GBP,760f54dc-b0d3-406c-ae1a-b24a4444b50b
004,vouvhers,1702.5,0.0,1702.5,2018-12-20,2019-01-19,PAID,ACCREC,GBP,1c4340fe-8a2a-4e71-b8eb-18293301a15d
400-3,Adwords,470.54,0.0,470.54,2019-01-05,2019-01-08,PAID,ACCPAY,GBP,579908d0-7d3c-426b-967f-96f31271fb71
010,sports,2210.5,0.0,2210.5,2018-12-20,2019-01-19,PAID,ACCREC,GBP,e0716cc2-3c3e-4ac6-a790-66c6bd5a4cd6
008,vouchers,1720.0,0.0,1720.0,2018-12-17,2019-01-16,PAID,ACCREC,GBP,144f0b24-1dd7-4512-8dd3-6dba1d0d964b
489,Telephones & Internet,230.53,0.0,230.53,2018-12-02,2018-12-11,PAID,ACCPAY,GBP,95425f32-5712-4ce9-b4b1-1d1997c3aed5
433-6,Proffessional Liability insurance,290.29,0.0,290.29,2019-01-13,2019-02-13,PAID,ACCPAY,GBP,c6bfb057-22e6-4bc6-9d21-795c28ea1cba
005,cons,2024.3,0.0,2024.3,2018-12-21,2019-01-20,PAID,ACCREC,GBP,3be8f07f-dc38-4f9f-9d3a-144c371f4294
463,Adobe for reception pc Wootton,15.17,0.0,15.17,2019-01-14,2019-02-14,PAID,ACCPAY,GBP,84efd160-f099-4284-b0fe-a2c05a4ef624
008,voucher,2143.0,0.0,2143.0,2018-12-21,2019-01-20,PAID,ACCREC,GBP,b8daa5d9-2d0d-41bb-b5a5-3327da41a07e
008,vouchers,849.0,0.0,849.0,2018-12-22,2019-01-21,PAID,ACCREC,GBP,adb0321f-e6b8-4654-b9cd-421a2cf514c0
004,self,2252.5,0.0,2252.5,2019-01-02,2019-02-01,PAID,ACCREC,GBP,7ce35b18-1b91-478d-9bc2-0ddea8515b0b
469,Rent,1100.0,0.0,1100.0,2019-01-15,2019-01-15,PAID,ACCPAY,GBP,c227fada-74cf-4677-b0b3-97c47d3b4d82
401-2,ICO ,2.91,0.0,2.91,2019-01-13,2019-02-13,PAID,ACCPAY,GBP,1b5ec795-0c21-446f-9b6c-a0d9084ec4bf
433-7,Management Liability Insurance,14.66,0.0,14.66,2019-01-15,2019-02-15,PAID,ACCPAY,GBP,2126cbd2-3ffd-4607-a6e2-d30dc93ffcb4
472-3,Magazines,17.99,0.0,17.99,2019-01-14,2019-02-14,PAID,ACCPAY,GBP,382b5967-8c9a-46c6-bcbd-c83977791091
463,Invoice 959921,3.76,0.0,3.76,2018-12-23,2019-01-23,PAID,ACCPAY,GBP,cc9929fa-0b22-442d-8343-8716f23fb5e3
475,Janet Uniform,39.6,0.0,39.6,2019-01-09,2019-01-16,PAID,ACCPAY,GBP,30bcd5c0-6250-458b-adc7-ee80d7da2267
419,Birthday card,1.5,0.0,1.5,2019-01-08,2019-01-16,PAID,ACCPAY,GBP,60a5a71e-c278-4702-a865-81d79431a5a0
103,Reaction balls,39.79,0.0,39.79,2019-01-14,2019-01-16,PAID,ACCPAY,GBP,d91e5d05-c5a6-4281-91bb-d9c4136e5fbf
109,Pilates mats,28.75,0.0,28.75,2019-01-10,2019-01-16,PAID,ACCPAY,GBP,d956208e-1833-44a5-821b-ae42ec082bee
103,Resistance loops & Spiked balls,114.4,0.0,114.4,2019-01-10,2019-01-16,PAID,ACCPAY,GBP,03b2430f-91db-4ea0-9f15-920d51fbabf3
004,self,1784.0,0.0,1784.0,2019-01-02,2019-02-01,PAID,ACCREC,GBP,0035103c-a749-4699-a59c-113ad97c7d5c
004,self,2082.5,0.0,2082.5,2019-01-03,2019-02-02,PAID,ACCREC,GBP,0ee6c9a3-9747-4998-acdd-5e00ed3a82f0
433,Business insurance,70.41,0.0,70.41,2019-01-16,2019-02-16,PAID,ACCPAY,GBP,a9e134f1-80d7-427b-9e38-3b12e3f5bf30
463,Invoice 964114,3.76,0.0,3.76,2019-01-17,2019-02-17,PAID,ACCPAY,GBP,29ebbfdb-1ac3-40d7-90bf-234b7e48c830
408-2,Laundry,175.53,0.0,175.53,2019-01-14,2019-01-16,PAID,ACCPAY,GBP,89f79834-c8bc-4e51-9907-9cbc962329b8
109,Room Hire,105.0,0.0,105.0,2019-01-11,2019-01-16,PAID,ACCPAY,GBP,77134b84-db7c-40ed-af9d-89bc7f66bece
004,self,1972.0,0.0,1972.0,2019-01-03,2019-02-02,PAID,ACCREC,GBP,6fa43ab1-6048-45a4-a3cb-d108886dfa99
004,self,2399.0,0.0,2399.0,2019-01-04,2019-02-03,PAID,ACCREC,GBP,ae03b3ca-7135-424c-aa5f-03b64b93ace8
103,Deep heat patches,16.19,0.0,16.19,2019-01-10,2019-01-17,PAID,ACCPAY,GBP,64430879-bd52-41d5-950c-46cb36b22877
101,Ultrasound gel ,36.59,0.0,36.59,2019-01-10,2019-01-17,PAID,ACCPAY,GBP,ab0259a5-9fa2-4796-8e5f-faa8413a7212
413-2,Step,19.99,0.0,19.99,2019-01-10,2019-01-17,PAID,ACCPAY,GBP,fd72fa22-8b70-4b4a-b1c8-0c290dbddc62
474-8,Bolt,5.55,0.0,5.55,2019-01-11,2019-01-17,PAID,ACCPAY,GBP,9a79ce84-2476-47ec-b90b-0bc1efa7f6b9
413-2,Basketball hoop,14.98,0.0,14.98,2019-01-10,2019-02-09,PAID,ACCPAY,GBP,113e5393-4977-4e56-89fd-7ad9699bbf0d
103,Deep heat rub,13.99,0.0,13.99,2019-01-10,2019-01-17,PAID,ACCPAY,GBP,a1f3c4f4-6007-401b-8907-eeebfd253036
413-2,Cupboard,63.05,0.0,63.05,2019-01-10,2019-01-17,PAID,ACCPAY,GBP,a2d6ccbe-e839-41e7-8e3d-f0e3f4966d47
103,Heat packs ,24.95,0.0,24.95,2019-01-09,2019-01-17,PAID,ACCPAY,GBP,65791bb7-0e69-48a8-8330-5899a6dc90d6
103,Storage baskets,8.82,0.0,8.82,2019-01-11,2019-01-17,PAID,ACCPAY,GBP,0f72477c-6345-462b-b077-d8257c609927
103,Foam rollers ,100.2,0.0,100.2,2019-01-10,2019-01-17,PAID,ACCPAY,GBP,83eeb24b-18f5-4556-a02e-0f064ef3e0e7
424,Meeting lunch,7.17,0.0,7.17,2019-01-14,2019-01-17,PAID,ACCPAY,GBP,ee6617a5-d197-41f5-aee9-86aaafa4ce56
452,Marketing consultancy,1050.0,0.0,1050.0,2019-01-15,2019-01-17,PAID,ACCPAY,GBP,3145ff3c-4835-4b99-b4d6-b1953e2bfc0a
015,Insoles,66.0,0.0,66.0,2018-12-04,2019-01-16,PAID,ACCPAY,GBP,03b74e9d-e956-4c7a-ad9a-a0b3ffd83999
015,Insoles,33.0,0.0,33.0,2018-10-04,2019-01-16,PAID,ACCPAY,GBP,5dc1442b-7986-4c98-8164-a641d6e7a40b
015,Insoles,33.0,0.0,33.0,2018-11-05,2019-01-16,PAID,ACCPAY,GBP,5a3d32dd-08c8-4749-8a33-b6578b7a2b40
015,Insoles,33.0,0.0,33.0,2019-01-04,2019-01-16,PAID,ACCPAY,GBP,be281c9c-456f-49ba-abe2-d6acae18ebf3
463,Adobe for reception pc Moulton,15.17,0.0,15.17,2019-01-14,2019-02-14,PAID,ACCPAY,GBP,8336f328-40f2-4945-8910-0cc5e04eddd5
004,self,946.0,0.0,946.0,2019-01-05,2019-02-04,PAID,ACCREC,GBP,5e6ecdb0-da15-4be6-9f70-36ee86f960f6
004,self,2398.5,0.0,2398.5,2019-01-04,2019-02-03,PAID,ACCREC,GBP,d879465c-70a5-40fc-851e-8f4223179bfa
413-2,Cones/bean bags and hoops,24.46,0.0,24.46,2019-01-15,2019-01-17,PAID,ACCPAY,GBP,ae931b82-9bba-4a5d-99fa-4339a5516dba
401-1,Bank fees,25.73,0.0,25.73,2019-01-18,2019-01-16,PAID,ACCPAY,GBP,1d0f7847-a8ab-410c-8ddb-5d45dc7734d1
002,pmi,299.0,0.0,299.0,2019-01-05,2019-02-04,PAID,ACCREC,GBP,c16a885b-bdcf-461b-8990-d74c4d859ab8
445,Wootton Gas,146.5,0.0,146.5,2019-01-10,2019-01-16,PAID,ACCPAY,GBP,a7d684a1-1909-48d9-b595-c098d7cd0ecd
401-1,PDQ machine,230.66,0.0,230.66,2018-12-31,2019-01-16,PAID,ACCPAY,GBP,e4230c40-d719-4bca-8294-0de994331c93
401-1,PDQ machine,227.97,0.0,227.97,2018-12-31,2019-01-16,PAID,ACCPAY,GBP,e1f425b2-9fc7-4a02-8520-ee5c1ab80a7e
005,cons,2383.5,0.0,2383.5,2019-01-07,2019-02-06,PAID,ACCREC,GBP,ebce74fa-4736-4d2c-b08c-414aab1e42c7
005,cons,1826.5,0.0,1826.5,2019-01-07,2019-02-06,PAID,ACCREC,GBP,2127af09-58ca-482b-848e-b49337d89b4d
463,Invoice  957348,3.76,0.0,3.76,2019-01-21,2019-02-21,PAID,ACCPAY,GBP,28276265-cf3f-4478-890d-de7b4de20f5c
101,Acupuncture needles ,158.1,0.0,158.1,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,02b95f44-bd7d-4479-9535-7eec4945d092
103,Cold gel / K tape,121.2,0.0,121.2,2019-01-14,2019-01-21,PAID,ACCPAY,GBP,01e648cd-b8f4-49af-a5cb-aba7af981888
109,Room Hire,68.9,0.0,68.9,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,89622a59-304b-467a-b016-c4fe14130c81
108,Injection Prescription ,60.0,0.0,60.0,2019-01-16,2019-01-21,PAID,ACCPAY,GBP,cc8b638d-4346-4ce3-87bc-4650be6ff433
400,Business cards Lucy P,40.38,0.0,40.38,2019-01-16,2019-01-21,PAID,ACCPAY,GBP,db9433ed-bed1-4aa7-a380-7e191809dce0
480,Rachael B Course - Strength & Conditioning with Rehabilitation of Runners ,275.0,0.0,275.0,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,2ae08326-48c2-4a69-80b3-57188631eba0
480,Luke Course - The Shoulder Steps to Success - London ,338.0,0.0,338.0,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,41c495c9-3aca-4bf8-8d4a-56e6d8172e26
480,Luke Course - The Adult Hip Patient,275.0,0.0,275.0,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,f1b9f02e-d735-4569-a108-2fc309c50aff
108,Injection prescription ,8.0,0.0,8.0,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,81d2b230-fd46-47b9-8315-577c5cce3185
108,Injection prescription ,8.0,0.0,8.0,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,39fb3aa1-4f3b-4f85-8358-987c76d854cc
424,Meeting lunch ,4.6,0.0,4.6,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,707d1263-bd24-45cc-9f2b-58418364c0c4
740,Building/Renovations  ,31350.0,0.0,31350.0,2019-01-18,2019-01-21,PAID,ACCPAY,GBP,4a94ac1a-32d0-4aa9-a12c-17c4840c2b4a
111,Pilates Classes,486.0,0.0,486.0,2019-01-08,2019-02-07,PAID,ACCREC,GBP,330cb613-e746-4dc7-ac66-4e20a2db11ef
002,pmi,1082.0,0.0,1082.0,2019-01-12,2019-02-11,PAID,ACCREC,GBP,c8ab24e2-ff7d-4970-8fc9-ea50b3bdda67
485,AACP Membership Richard,6.87,0.0,6.87,2019-01-20,2019-02-20,PAID,ACCPAY,GBP,09ed5fdb-a73c-4d4b-9148-ea1d81cfa51d
463,Invoice 961945,3.76,0.0,3.76,2019-01-19,2019-02-19,PAID,ACCPAY,GBP,8c730a26-ac9d-497d-b9c7-596f769ed150
463,Invoice 966552,3.76,0.0,3.76,2019-01-20,2019-02-20,PAID,ACCPAY,GBP,50f60a65-92b9-4b3c-8a57-a134ea7ce949
413-2,Fixation belt ,10.87,0.0,10.87,2019-01-21,2019-01-21,PAID,ACCPAY,GBP,d0f70ad2-bcde-4eb2-9ba8-bba1cf3b3853
472-5,Milk,2.2,0.0,2.2,2019-01-21,2019-01-21,PAID,ACCPAY,GBP,bf932f42-e52a-4558-9a87-1e8fe9ed026c
004,self,2219.0,0.0,2219.0,2019-01-08,2019-02-07,PAID,ACCREC,GBP,908e8de6-3b1d-4e42-a464-ef19c1761abb
433-4,insurance ,42.38,0.0,42.38,2019-01-23,2019-02-23,PAID,ACCPAY,GBP,06bff8c3-ff5b-4488-be24-52d2f7a296f0
004,self,1671.0,0.0,1671.0,2019-01-09,2019-02-08,PAID,ACCREC,GBP,345e5989-d374-47a9-aba8-0e2586b370ec
111,Pilates classes ,780.0,0.0,780.0,2019-01-09,2019-02-08,PAID,ACCREC,GBP,dc1e8b23-e821-405e-af5e-3de9c295fe8d
004,self,2091.0,0.0,2091.0,2019-01-09,2019-02-08,PAID,ACCREC,GBP,e25ab491-7b3d-4946-a66a-aa4e502f9fb4
463,Invoice 959921,3.76,0.0,3.76,2019-01-23,2019-02-23,PAID,ACCPAY,GBP,59a851c6-a50f-4592-88da-d46104eb8f70
101,Kitchen roll//hand wash/washing up liquid,24.35,0.0,24.35,2019-01-10,2019-01-24,PAID,ACCPAY,GBP,4cf47263-5fb4-457a-b34c-3f907d677e8c
472-5,Milk,2.05,0.0,2.05,2019-01-17,2019-01-24,PAID,ACCPAY,GBP,76139a4c-30cf-4301-9e22-6d51a0c1d0a5
472-6,Parcel delivery,9.49,0.0,9.49,2019-01-22,2019-01-24,PAID,ACCPAY,GBP,ee77b69f-bc36-43f5-bcab-d2a23a555647
472-6,Parcel delivery,8.69,0.0,8.69,2019-01-22,2019-01-24,PAID,ACCPAY,GBP,95811ca0-63ce-492e-8979-3bb4f1574600
408-4,Window cleaning Moulton,20.0,0.0,20.0,2019-01-22,2019-01-24,PAID,ACCPAY,GBP,b23d7378-696a-4dfa-8bc7-4bfd1bf3bc1c
103,Resistance loops ,110.0,0.0,110.0,2019-01-24,2019-01-24,PAID,ACCPAY,GBP,d149008f-9ac3-48e0-9f80-a3e0e40bffbe
101,Hand wash,13.99,0.0,13.99,2019-01-24,2019-01-24,PAID,ACCPAY,GBP,24e79547-33a6-44ed-be4b-dfbf910d461e
005,cons,1369.5,0.0,1369.5,2019-01-10,2019-02-09,PAID,ACCREC,GBP,ca95eaed-35d6-4a7b-84fa-2ad01ef88e05
111,Pilates Classes,144.0,0.0,144.0,2019-01-10,2019-02-09,PAID,ACCREC,GBP,14289c98-b0f8-4983-8c24-50f3160021fe
005,cons,1580.5,0.0,1580.5,2019-01-10,2019-02-09,PAID,ACCREC,GBP,929c4881-e6aa-4957-a6d8-f2bf6c221063
472-5,Milk,1.45,0.0,1.45,2019-01-24,2019-01-24,PAID,ACCPAY,GBP,c5f38923-f49d-40ec-8d84-fe6a59217aa3
463,Added Memory to Google drives ,1.59,0.0,1.59,2019-01-24,2019-02-24,PAID,ACCPAY,GBP,1cb649ec-ee8d-438c-b361-953d5610a2b7
408-5,Moulton bins,151.07,0.0,151.07,2018-12-31,2019-01-08,PAID,ACCPAY,GBP,4e4c446a-cb49-4652-b70e-aba714fb1296
465,Wootton Rates,370.0,0.0,370.0,2019-01-01,2019-02-01,PAID,ACCPAY,GBP,331594a8-4cda-4b11-a57f-d8ed730bff2b
005,cons,1917.0,0.0,1917.0,2019-01-11,2019-02-10,PAID,ACCREC,GBP,cc76b223-5134-4ec5-aee2-14d03a4f9d3b
014,Occ,80.0,0.0,80.0,2018-10-20,2018-11-19,PAID,ACCREC,GBP,06ca6f6a-c6bd-4ec6-bbc7-1cda50003b92
409-3,HR & Health & Safety,295.2,0.0,295.2,2019-01-18,2019-02-28,PAID,ACCPAY,GBP,e538f077-01d1-4224-a53d-3cfaddb2309f
433-10,Insurance through Leighton consultants Wootton,24.07,0.0,24.07,2019-01-28,2019-02-28,PAID,ACCPAY,GBP,f1ae6e78-55e2-41fc-a694-cfacbf0a8b4e
472-6,Stamps,20.88,0.0,20.88,2019-01-23,2019-01-28,PAID,ACCPAY,GBP,8d22eeb3-c094-4ed5-b7ea-b63830055bb0
105,Felt,190.38,0.0,190.38,2019-01-21,2019-01-28,PAID,ACCPAY,GBP,d630405b-b6db-45d2-8e6f-0e1d299eaca2
472-5,tea/coffee/sugar,69.78,0.0,69.78,2019-01-25,2019-01-28,PAID,ACCPAY,GBP,c7884cbe-aeda-45a0-b3cf-f5af8696987d
002,pmi,1563.0,0.0,1563.0,2019-01-11,2019-02-10,PAID,ACCREC,GBP,7465c63a-d623-4748-bbab-24cfb8ff750b
004,self,2171.5,0.0,2171.5,2018-12-18,2019-01-17,PAID,ACCREC,GBP,5f19d9df-41b1-442e-8aa2-6dd5aacb3546
005,cons,297.0,0.0,297.0,2019-01-12,2019-02-11,PAID,ACCREC,GBP,10228524-0fbf-490b-a5cd-7c0eb3a98a58
445,Wootton Elec,86.35,0.0,86.35,2019-01-14,2019-01-16,PAID,ACCPAY,GBP,47917a8a-0132-4038-8514-fbbc24b8d415
005,cons,2016.0,0.0,2016.0,2019-01-14,2019-02-13,PAID,ACCREC,GBP,d7b103d7-da53-4415-aefd-4fa135ad841e
466,Wootton Water,40.54,0.0,40.54,2018-06-23,2018-04-26,VOIDED,ACCPAY,GBP,f4923743-a243-447c-b16a-afbf8d48c4f1
466,Water rates,81.08,0.0,81.08,2018-04-26,2018-04-26,PAID,ACCPAY,GBP,cf696c30-9590-44dd-b4db-b946a5359fcc
