Type,ContactName,Date,RemainingCredit,AllocationAmount,AllocationDate,AllocationInvoiceNumber,Status,LineAmountTypes,Description,AccountCode,Subtotal,TotalTax,Total,PrepaymentID
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-09-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-10-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-11-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-12-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2020-01-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2020-02-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2020-03-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-07-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-08-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-09-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-10-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-11-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-12-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-01-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-02-28,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-03-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-04-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-05-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-06-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-07-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-08-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-09-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-10-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-11-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-12-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-01-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-02-29,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-03-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-04-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-05-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-06-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
